Order_ID,Order_Date,Customer_Name,Category,Product,Region,Quantity,Sales,Profit
ORD1971,2025-06-10,Customer 030,Furniture,Table,South,1,11911.2,2277.59
ORD1972,2025-04-14,Customer 017,Furniture,Desk,East,1,12841.9,2386.58
ORD1973,2025-09-24,Customer 040,Electronics,Keyboard,South,5,11261.36,2259.61
ORD1974,2025-01-10,Customer 060,Electronics,Headphones,East,2,7046.19,1214.81
ORD1975,2025-07-03,Customer 061,Furniture,Sofa,South,4,154364.82,33044.79
ORD1976,2025-09-20,Customer 025,Electronics,Smartphone,West,6,175206.53,28746.33
ORD1977,2025-07-19,Customer 088,Furniture,Sofa,South,4,146442.6,25649.97
ORD1978,2025-10-04,Customer 137,Electronics,Smartphone,West,4,102269.79,20912.25
ORD1979,2025-10-10,Customer 094,Furniture,Bookshelf,West,6,35944.73,6078.95
ORD1980,2025-12-02,Customer 152,Furniture,Table,East,4,46208.73,9761.67
ORD1981,2025-03-24,Customer 031,Furniture,Desk,South,3,37657.28,7605.8
ORD1982,2025-10-10,Customer 058,Furniture,Sofa,East,7,247551.68,37374.88
ORD1983,2025-07-07,Customer 123,Furniture,Chair,East,4,24478.65,3980.76
ORD1984,2025-08-05,Customer 114,Furniture,Sofa,East,3,101196.88,16502.4
ORD1985,2025-10-21,Customer 181,Electronics,Smartphone,West,2,48960.13,8400.04
ORD1986,2025-05-16,Customer 161,Electronics,Headphones,West,1,3579.63,679.11
ORD1987,2025-06-16,Customer 009,Electronics,Monitor,North,2,41312.31,7069.57
ORD1988,2025-11-17,Customer 181,Electronics,Monitor,North,2,49438.24,7795.15
ORD1989,2025-09-25,Customer 005,Furniture,Chair,East,3,19437.75,3670.44
ORD1990,2025-12-22,Customer 066,Electronics,Headphones,South,4,14644.3,2873.68
ORD1991,2025-04-23,Customer 009,Furniture,Sofa,South,3,93942.8,17932.22
ORD1992,2025-06-03,Customer 043,Electronics,Headphones,West,6,20462.95,3538.08
ORD1993,2025-05-12,Customer 132,Furniture,Chair,West,2,11640.1,1880.89
ORD1994,2025-03-27,Customer 004,Electronics,Keyboard,South,7,19629.49,3327.26
ORD1995,2025-05-15,Customer 108,Electronics,Laptop,West,1,47438.07,9289.32
ORD1996,2025-10-30,Customer 177,Furniture,Sofa,South,5,199682.17,36370.85
ORD1997,2025-08-13,Customer 057,Electronics,Headphones,North,6,19371.38,4077.9
ORD1998,2025-02-10,Customer 200,Furniture,Bookshelf,South,2,13111.22,2456.43
ORD1999,2025-01-03,Customer 055,Electronics,Headphones,East,6,24125.6,3799.9
ORD2000,2025-06-24,Customer 019,Electronics,Monitor,West,7,153718.63,32270.71
